user,day,anomaly_score,primary_reason,logon_count,logoff_count,unique_pcs,after_hours_ratio,device_connects,file_count,unique_files
BSS0369,2010-05-06,-0.07981233591031811,unique_pcs (z=1.37),6,6,6,0.8333333333333334,12.0,8.0,8.0
MOS0047,2010-08-27,-0.07965819003281405,file_count (z=1.94),6,5,5,0.6666666666666666,7.0,22.0,22.0
BAL0044,2011-02-15,-0.07965819003281405,unique_pcs (z=1.37),6,6,6,1.0,5.0,14.0,14.0
IBB0359,2010-06-21,-0.07937931398074893,after_hours_ratio (z=1.85),5,5,5,1.6,13.0,8.0,8.0
BSS0369,2010-08-18,-0.07937931398074893,after_hours_ratio (z=1.38),5,5,5,1.6,13.0,8.0,8.0
MPM0220,2010-01-22,-0.07934025894593644,logon_count (z=-1.20),3,3,3,1.3333333333333333,11.0,38.0,38.0
BAL0044,2010-07-30,-0.07913161974675254,file_count (z=2.14),6,5,5,1.3333333333333333,4.0,23.0,23.0
IBB0359,2010-05-06,-0.07913161974675254,after_hours_ratio (z=1.15),6,5,5,1.3333333333333333,13.0,6.0,6.0
MPM0220,2010-04-14,-0.07907703680484579,logoff_count (z=-0.79),4,3,3,1.0,10.0,31.0,31.0
CCA0046,2010-07-13,-0.07896788240888275,device_connects (z=2.48),6,6,6,1.6666666666666667,8.0,4.0,4.0
MOS0047,2010-07-12,-0.07886846817493809,file_count (z=2.24),6,5,5,0.6666666666666666,7.0,24.0,24.0
BAL0044,2010-04-01,-0.07886846817493809,file_count (z=2.29),6,5,5,1.3333333333333333,4.0,24.0,24.0
MOS0047,2010-09-01,-0.07886846817493809,device_connects (z=3.24),6,5,5,0.8333333333333334,12.0,11.0,11.0
EIS0041,2010-09-15,-0.07886846817493809,device_connects (z=1.89),5,5,5,1.4,7.0,18.0,18.0
HDS0367,2010-04-23,-0.07881390369494434,device_connects (z=1.75),7,6,6,0.8571428571428571,7.0,8.0,8.0
CCA0046,2010-06-11,-0.07881390369494434,unique_pcs (z=1.38),6,6,6,1.3333333333333333,6.0,9.0,9.0
BAL0044,2010-10-15,-0.07881390369494434,logon_count (z=1.38),7,6,6,1.2857142857142858,3.0,9.0,9.0
AJF0370,2011-03-28,-0.07881390369494423,device_connects (z=-0.93),4,3,3,1.0,10.0,29.0,29.0
MPM0220,2010-04-30,-0.07881390369494423,logoff_count (z=-0.79),4,3,3,1.0,10.0,29.0,29.0
CCA0046,2010-03-04,-0.07861876779949328,after_hours_ratio (z=1.47),6,6,6,1.6666666666666667,5.0,7.0,7.0
CCA0046,2010-09-02,-0.07860540561044382,file_count (z=1.57),5,5,5,1.4,6.0,19.0,19.0
HDS0367,2010-11-08,-0.07860540561044382,file_count (z=1.52),5,5,5,1.2,6.0,20.0,20.0
IBB0359,2010-10-26,-0.07860540561044382,file_count (z=1.09),5,4,4,1.2,10.0,16.0,16.0
MPM0220,2010-01-27,-0.0785508595861183,logon_count (z=-1.20),3,3,3,1.3333333333333333,11.0,32.0,32.0
MPM0220,2010-10-21,-0.0785508595861183,logon_count (z=-1.20),3,3,3,1.3333333333333333,11.0,33.0,33.0
HDS0367,2011-04-07,-0.07834243202316393,device_connects (z=2.32),6,5,5,0.6666666666666666,8.0,19.0,19.0
EIS0041,2011-02-24,-0.0782879044482645,device_connects (z=2.48),6,5,5,0.6666666666666666,8.0,23.0,23.0
HDS0367,2010-01-18,-0.0782879044482645,logon_count (z=1.48),7,6,6,0.8571428571428571,5.0,9.0,9.0
MOS0047,2010-05-05,-0.0782879044482645,after_hours_ratio (z=1.55),7,6,6,1.4285714285714286,6.0,4.0,4.0
MOS0047,2010-04-13,-0.0782879044482645,after_hours_ratio (z=1.55),7,6,6,1.4285714285714286,6.0,4.0,4.0
BAL0044,2011-04-05,-0.07807954738300338,logon_count (z=1.38),7,6,5,1.1428571428571428,5.0,12.0,12.0
MOS0047,2010-03-25,-0.07807954738300338,file_count (z=1.94),6,5,5,1.0,5.0,22.0,22.0
EIS0041,2010-05-07,-0.07802503825128959,device_connects (z=1.89),7,6,6,0.8571428571428571,7.0,7.0,7.0
MPM0220,2010-05-19,-0.07802503825128959,device_connects (z=-0.78),4,4,3,0.75,10.0,26.0,26.0
MOS0047,2010-07-21,-0.07802503825128959,device_connects (z=1.38),7,6,6,0.7142857142857143,8.0,8.0,8.0
MPM0220,2010-08-18,-0.07802503825128959,logon_count (z=-1.20),3,3,3,1.3333333333333333,10.0,35.0,35.0
MOS0047,2010-03-19,-0.077816751659877,device_connects (z=1.38),6,5,5,1.3333333333333333,8.0,12.0,12.0
IBB0359,2010-10-08,-0.077816751659877,after_hours_ratio (z=1.15),6,5,5,1.3333333333333333,12.0,8.0,8.0
EIS0041,2010-06-11,-0.077816751659877,file_count (z=1.66),6,5,5,1.0,5.0,23.0,23.0
EIS0041,2010-08-26,-0.077816751659877,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,5.0,19.0,19.0
EIS0041,2011-03-29,-0.07776226096511063,after_hours_ratio (z=1.86),5,5,5,1.6,5.0,18.0,18.0
BSS0369,2010-06-04,-0.07770777409324559,after_hours_ratio (z=1.16),4,4,4,1.5,12.0,15.0,15.0
BSS0369,2010-04-18,-0.07770777409324559,after_hours_ratio (z=1.16),4,4,4,1.5,12.0,15.0,15.0
AJF0370,2010-04-19,-0.0774995725596549,logoff_count (z=-0.72),4,3,3,1.0,11.0,27.0,27.0
MPM0220,2010-08-31,-0.0774995725596549,logoff_count (z=-0.79),4,3,3,1.0,11.0,27.0,27.0
MPM0220,2010-04-23,-0.0774995725596549,logoff_count (z=-0.79),4,3,3,1.0,11.0,27.0,27.0
MPM0220,2010-07-01,-0.0774995725596549,logoff_count (z=-0.79),4,3,3,1.0,11.0,27.0,27.0
EIS0041,2010-03-19,-0.07744510411720829,device_connects (z=1.89),7,6,6,1.4285714285714286,7.0,2.0,2.0
BSS0369,2010-03-06,-0.0772914268444369,device_connects (z=0.90),5,5,5,0.8,13.0,12.0,12.0
IBB0359,2010-11-19,-0.0772914268444369,file_count (z=1.09),5,4,4,0.8,12.0,16.0,16.0
EIS0041,2010-10-29,-0.0772914268444369,device_connects (z=1.89),6,5,5,1.3333333333333333,7.0,14.0,14.0
BAL0044,2011-04-19,-0.0772914268444369,file_count (z=2.14),6,5,5,0.8333333333333334,5.0,23.0,23.0
HDS0367,2010-02-10,-0.0772914268444369,file_count (z=1.97),6,5,5,0.8333333333333334,5.0,23.0,23.0
EIS0041,2010-05-19,-0.0772914268444369,file_count (z=1.79),6,5,5,1.0,5.0,24.0,24.0
BSS0369,2010-09-29,-0.07723697300485965,after_hours_ratio (z=1.38),5,5,5,1.6,12.0,7.0,7.0
IBB0359,2010-11-08,-0.07718252298559813,after_hours_ratio (z=1.59),4,4,4,1.5,11.0,15.0,15.0
GTD0219,2010-05-28,-0.077128076786384,after_hours_ratio (z=1.46),6,6,6,1.6666666666666667,4.0,8.0,8.0
EIS0041,2011-05-10,-0.07707363440694948,file_count (z=2.20),4,4,4,1.5,4.0,27.0,27.0
BAL0044,2010-02-08,-0.07704223278653755,after_hours_ratio (z=2.01),6,6,6,1.6666666666666667,5.0,6.0,6.0
CCA0046,2010-01-18,-0.07702889769200383,file_count (z=2.46),5,5,5,1.2,5.0,25.0,25.0
HDS0367,2010-02-04,-0.07702889769200383,file_count (z=1.22),6,5,5,1.0,6.0,18.0,18.0
MPM0220,2010-03-23,-0.0769744622706725,after_hours_ratio (z=-1.32),5,4,4,0.4,12.0,26.0,26.0
HDS0367,2010-08-06,-0.07688863526405187,logon_count (z=1.48),7,6,6,1.4285714285714286,5.0,5.0,5.0
HDS0367,2010-08-23,-0.07676645733636633,file_count (z=1.37),6,5,5,1.3333333333333333,4.0,19.0,19.0
IBB0359,2011-02-23,-0.07676645733636633,file_count (z=1.09),5,4,4,0.8,11.0,16.0,16.0
EIS0041,2010-09-08,-0.07676645733636633,file_count (z=1.39),6,5,5,1.0,4.0,21.0,21.0
GTD0219,2010-02-12,-0.07676645733636633,file_count (z=1.45),5,5,5,0.8,6.0,21.0,21.0
BAL0044,2011-03-21,-0.07676645733636633,file_count (z=1.85),6,5,5,1.0,4.0,21.0,21.0
HDS0367,2010-05-06,-0.07676645733636633,file_count (z=1.37),6,5,5,1.3333333333333333,4.0,19.0,19.0
BSS0369,2010-07-02,-0.07671204032705092,unique_pcs (z=0.68),5,5,5,1.2,12.0,11.0,11.0
HDS0367,2010-10-11,-0.07671204032705092,logon_count (z=1.48),7,6,6,0.8571428571428571,6.0,8.0,8.0
IBB0359,2011-03-16,-0.07650410574748978,after_hours_ratio (z=0.80),5,4,4,1.2,12.0,14.0,14.0
AJF0370,2010-02-19,-0.07650410574748978,after_hours_ratio (z=-0.85),5,4,4,0.6,11.0,24.0,24.0
IBB0359,2010-05-21,-0.07650410574748978,logon_count (z=0.77),6,5,4,0.8333333333333334,12.0,13.0,13.0
AJF0370,2011-03-22,-0.07644970714396293,logon_count (z=-1.22),3,3,3,1.3333333333333333,11.0,31.0,31.0
AJF0370,2011-03-30,-0.07644970714396293,logon_count (z=-1.22),3,3,3,1.0,11.0,34.0,34.0
GTD0219,2010-05-03,-0.07624184289535041,unique_pcs (z=1.28),6,6,6,1.0,6.0,10.0,10.0
MOS0047,2010-07-20,-0.07624184289535041,file_count (z=2.24),5,5,5,1.2,6.0,24.0,24.0
BAL0044,2010-03-12,-0.07624184289535041,unique_pcs (z=1.37),6,6,6,1.3333333333333333,5.0,10.0,10.0
MPM0220,2010-06-17,-0.07618746269138643,logoff_count (z=-0.79),4,3,3,1.0,10.0,27.0,27.0
MPM0220,2010-07-22,-0.07618746269138643,logon_count (z=-1.20),3,3,3,1.3333333333333333,11.0,28.0,28.0
AJF0370,2011-02-22,-0.07618746269138643,device_connects (z=-1.59),4,3,3,1.0,9.0,35.0,35.0
BAL0044,2010-11-18,-0.07618746269138643,logon_count (z=2.71),9,8,7,1.0,5.0,8.0,8.0
AJF0370,2011-02-23,-0.07618746269138643,device_connects (z=-0.93),4,3,3,1.0,10.0,27.0,27.0
CCA0046,2010-03-16,-0.07613308630257198,device_connects (z=1.89),6,6,6,1.3333333333333333,7.0,7.0,7.0
CCA0046,2010-09-03,-0.07613308630257198,device_connects (z=1.89),6,6,6,1.3333333333333333,7.0,7.0,7.0
EIS0041,2010-12-09,-0.075979668749934,file_count (z=1.53),4,5,5,1.0,6.0,22.0,22.0
IBB0359,2010-06-25,-0.075979668749934,logon_count (z=0.77),6,5,5,0.8333333333333334,12.0,10.0,10.0
IBB0359,2011-05-10,-0.075979668749934,device_connects (z=0.94),6,5,5,0.6666666666666666,13.0,9.0,9.0
IBB0359,2011-03-15,-0.075979668749934,after_hours_ratio (z=1.15),6,5,5,1.3333333333333333,10.0,7.0,7.0
IBB0359,2011-04-28,-0.075979668749934,device_connects (z=0.94),6,5,5,0.6666666666666666,13.0,9.0,9.0
IBB0359,2011-03-07,-0.07596419059458226,device_connects (z=0.94),5,5,5,1.2,13.0,10.0,10.0
HDS0367,2011-03-18,-0.0757175832812369,device_connects (z=1.17),6,5,5,1.0,6.0,16.0,16.0
MOS0047,2010-07-09,-0.07566323985773082,device_connects (z=1.38),7,6,6,0.42857142857142855,8.0,8.0,8.0
IBB0359,2010-01-14,-0.07545558645926542,file_count (z=0.77),5,4,4,1.0,11.0,14.0,14.0
IBB0359,2010-06-28,-0.07545558645926542,unique_pcs (z=0.71),5,5,5,0.8,12.0,13.0,13.0
BSS0369,2010-05-21,-0.07545558645926542,unique_pcs (z=0.68),5,5,5,0.8,12.0,13.0,13.0
CCA0046,2010-04-21,-0.07540126141665837,after_hours_ratio (z=1.30),5,5,5,1.6,5.0,16.0,16.0
MPM0220,2010-06-29,-0.07540126141665837,after_hours_ratio (z=-1.07),4,3,3,0.5,11.0,34.0,34.0
MPM0220,2010-04-21,-0.07540126141665837,after_hours_ratio (z=-1.07),4,3,3,0.5,11.0,36.0,36.0
MPM0220,2010-02-22,-0.07540126141665837,after_hours_ratio (z=-1.07),4,3,3,0.5,11.0,37.0,37.0
AJF0370,2010-06-10,-0.07540126141665837,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,35.0,35.0
BAL0044,2011-01-24,-0.07529262276501558,after_hours_ratio (z=2.01),6,6,6,1.6666666666666667,6.0,4.0,4.0
GTD0219,2010-05-19,-0.075193678254036,file_count (z=1.88),5,5,5,0.8,6.0,24.0,24.0
BAL0044,2010-02-04,-0.075193678254036,file_count (z=1.56),6,5,5,1.1666666666666667,5.0,19.0,19.0
CCA0046,2010-01-15,-0.07513937158611106,unique_pcs (z=1.38),6,6,6,1.3333333333333333,5.0,9.0,9.0
CCA0046,2010-09-07,-0.07513937158611106,unique_pcs (z=1.38),6,6,6,1.3333333333333333,5.0,9.0,9.0
AJF0370,2010-04-09,-0.07513937158611106,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,33.0,33.0
AJF0370,2010-04-14,-0.07513937158611106,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,32.0,32.0
MPM0220,2010-09-27,-0.07513937158611106,after_hours_ratio (z=-1.07),4,3,3,0.5,11.0,32.0,32.0
MPM0220,2010-09-30,-0.07513937158611106,after_hours_ratio (z=-1.07),4,3,3,0.5,11.0,33.0,33.0
HDS0367,2010-05-19,-0.07493185863557539,after_hours_ratio (z=1.07),6,5,5,1.3333333333333333,5.0,16.0,16.0
BAL0044,2010-04-13,-0.07493185863557539,device_connects (z=1.20),6,5,5,1.3333333333333333,5.0,16.0,16.0
BAL0044,2010-02-23,-0.07493185863557539,file_count (z=1.71),6,5,5,0.6666666666666666,4.0,20.0,20.0
AJF0370,2010-09-23,-0.07487757033611742,logoff_count (z=-0.72),4,3,3,1.0,11.0,26.0,26.0
AJF0370,2010-11-22,-0.07487757033611742,logoff_count (z=-0.72),4,3,3,1.0,11.0,26.0,26.0
MOS0047,2010-01-20,-0.0747919752929812,logon_count (z=1.17),7,6,6,1.1428571428571428,5.0,7.0,7.0
MOS0047,2010-04-30,-0.0747919752929812,logon_count (z=1.17),7,6,6,1.1428571428571428,5.0,7.0,7.0
BAL0044,2010-03-10,-0.07467012757392022,file_count (z=1.71),6,5,5,1.0,3.0,20.0,20.0
HDS0367,2010-09-20,-0.07467012757392022,device_connects (z=1.17),6,5,5,1.3333333333333333,6.0,14.0,14.0
EIS0041,2010-09-14,-0.07467012757392022,file_count (z=1.53),5,5,5,1.2,5.0,22.0,22.0
BAL0044,2011-03-11,-0.07467012757392022,file_count (z=1.71),6,5,5,0.6666666666666666,5.0,20.0,20.0
BSS0369,2010-08-05,-0.07465467557720928,device_connects (z=0.90),5,5,5,1.2,13.0,9.0,9.0
CCA0046,2010-02-11,-0.0745615915069262,unique_pcs (z=1.38),6,6,6,1.3333333333333333,6.0,8.0,8.0
EIS0041,2010-09-02,-0.07453029154490032,logon_count (z=2.16),8,7,7,1.125,5.0,6.0,6.0
EIS0041,2010-12-06,-0.07453029154490032,logon_count (z=1.48),7,6,6,1.4285714285714286,5.0,3.0,3.0
IBB0359,2010-09-10,-0.07440848503911757,logon_count (z=0.77),6,5,5,0.6666666666666666,11.0,10.0,10.0
BAL0044,2010-08-23,-0.07440848503911757,file_count (z=1.56),6,5,5,1.0,5.0,19.0,19.0
IBB0359,2010-08-17,-0.07440848503911757,logon_count (z=0.77),6,5,5,0.6666666666666666,11.0,10.0,10.0
EIS0041,2010-10-27,-0.07440848503911757,logoff_count (z=1.37),6,6,6,1.1666666666666667,5.0,10.0,10.0
HDS0367,2011-02-18,-0.07440848503911757,after_hours_ratio (z=-1.58),6,5,5,0.3333333333333333,6.0,19.0,19.0
IBB0359,2010-07-19,-0.07440848503911757,device_connects (z=0.94),6,5,5,1.0,13.0,6.0,6.0
MPM0220,2010-02-24,-0.07435423345795711,unique_pcs (z=-1.41),4,3,2,1.0,10.0,31.0,31.0
BAL0044,2010-08-18,-0.07435423345795711,device_connects (z=1.88),7,6,6,0.8571428571428571,6.0,6.0,6.0
EIS0041,2010-08-20,-0.07435423345795711,logon_count (z=1.48),7,6,6,0.8571428571428571,6.0,6.0,6.0
MOS0047,2010-06-08,-0.07435423345795711,file_count (z=2.69),5,4,4,0.8,5.0,27.0,27.0
GTD0219,2010-01-22,-0.07414693100122427,file_count (z=1.74),5,5,5,1.2,5.0,23.0,23.0
CCA0046,2010-05-10,-0.07414693100122427,unique_pcs (z=1.38),6,6,6,0.8333333333333334,5.0,11.0,11.0
BAL0044,2010-01-25,-0.07400718955134877,after_hours_ratio (z=1.39),7,6,6,1.4285714285714286,5.0,4.0,4.0
BSS0369,2010-09-27,-0.0738854654303076,file_count (z=1.03),4,4,4,0.75,11.0,16.0,16.0
MPM0220,2010-06-08,-0.07383125054260997,after_hours_ratio (z=-1.07),4,3,3,0.5,10.0,33.0,33.0
CCA0046,2010-01-11,-0.07383125054260997,after_hours_ratio (z=1.30),5,5,5,1.6,4.0,16.0,16.0
IBB0359,2010-10-21,-0.07362408829644485,after_hours_ratio (z=2.03),3,4,3,1.6666666666666667,10.0,15.0,15.0
IBB0359,2011-04-01,-0.07362408829644485,after_hours_ratio (z=0.80),5,4,4,1.2,12.0,13.0,13.0
AJF0370,2011-03-03,-0.0735698917461709,logon_count (z=-1.22),3,3,3,1.3333333333333333,11.0,27.0,27.0
EIS0041,2010-12-22,-0.07336279956972336,after_hours_ratio (z=1.14),6,5,5,1.3333333333333333,4.0,17.0,17.0
BSS0369,2010-01-11,-0.07330862135067073,after_hours_ratio (z=1.38),5,5,5,1.6,12.0,3.0,3.0
IBB0359,2010-03-12,-0.07330862135067073,after_hours_ratio (z=0.94),4,4,4,1.25,12.0,15.0,15.0
BAL0044,2010-07-22,-0.07310159922024073,file_count (z=1.85),5,5,5,0.8,4.0,21.0,21.0
IBB0359,2011-03-04,-0.07310159922024073,file_count (z=0.77),5,4,4,0.8,11.0,14.0,14.0
BAL0044,2010-12-01,-0.07310159922024073,file_count (z=1.56),6,5,5,0.8333333333333334,4.0,19.0,19.0
IBB0359,2010-12-01,-0.07310159922024073,device_connects (z=0.94),6,5,5,0.8333333333333334,13.0,8.0,8.0
AJF0370,2010-02-24,-0.07304743932620916,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,30.0,30.0
AJF0370,2010-11-19,-0.07304743932620916,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,30.0,30.0
AJF0370,2010-06-25,-0.07304743932620916,device_connects (z=-1.59),4,3,3,1.0,9.0,29.0,29.0
HDS0367,2010-03-22,-0.0729078966333353,after_hours_ratio (z=1.51),6,6,6,1.5,5.0,6.0,6.0
GTD0219,2010-03-04,-0.07284048721810465,unique_pcs (z=1.28),6,6,6,1.0,4.0,12.0,12.0
BAL0044,2010-05-10,-0.07284048721810465,device_connects (z=1.88),6,5,5,0.6666666666666666,6.0,18.0,18.0
IBB0359,2010-07-07,-0.07257946353343281,after_hours_ratio (z=0.80),5,4,4,1.2,10.0,13.0,13.0
GTD0219,2010-01-25,-0.07257946353343281,file_count (z=1.74),5,5,5,0.8,4.0,23.0,23.0
HDS0367,2010-03-01,-0.07252534027085067,after_hours_ratio (z=1.77),5,5,5,1.6,5.0,15.0,15.0
CCA0046,2010-02-12,-0.07231852813635298,file_count (z=2.31),5,5,5,0.8,5.0,24.0,24.0
BSS0369,2010-03-29,-0.07231852813635298,file_count (z=1.36),4,4,4,0.5,12.0,18.0,18.0
IBB0359,2010-08-06,-0.07231852813635298,after_hours_ratio (z=0.80),5,4,4,1.2,11.0,12.0,12.0
AJF0370,2010-03-27,-0.07226442318020365,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,29.0,29.0
MPM0220,2010-06-30,-0.07226442318020365,after_hours_ratio (z=-1.07),4,3,3,0.5,11.0,28.0,28.0
AJF0370,2010-05-17,-0.07226442318020365,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,29.0,29.0
AJF0370,2010-12-29,-0.07226442318020365,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,29.0,29.0
AJF0370,2010-04-06,-0.07226442318020365,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,29.0,29.0
CCA0046,2010-07-07,-0.0722103220198933,unique_pcs (z=1.38),6,6,6,1.3333333333333333,6.0,6.0,6.0
MOS0047,2010-08-11,-0.07205768099700327,device_connects (z=0.91),6,5,5,1.0,7.0,13.0,13.0
EIS0041,2010-09-24,-0.07200359434109482,device_connects (z=1.89),7,6,6,0.5714285714285714,7.0,5.0,5.0
MPM0220,2010-06-07,-0.07200359434109471,logon_count (z=-1.20),3,3,3,0.6666666666666666,11.0,34.0,34.0
IBB0359,2011-03-23,-0.07179692208553168,file_count (z=0.77),4,4,4,1.0,12.0,14.0,14.0
AJF0370,2010-08-09,-0.07179692208553168,after_hours_ratio (z=-1.39),5,4,4,0.4,12.0,23.0,23.0
EIS0041,2010-05-06,-0.07179692208553168,file_count (z=0.99),6,5,5,1.0,4.0,18.0,18.0
CCA0046,2010-07-02,-0.07158067139666702,after_hours_ratio (z=1.47),6,6,6,1.6666666666666667,6.0,1.0,1.0
EIS0041,2011-01-13,-0.0715362513720963,file_count (z=1.93),5,4,4,0.8,5.0,25.0,25.0
MOS0047,2010-09-10,-0.0715362513720963,file_count (z=1.19),6,5,5,0.6666666666666666,6.0,17.0,17.0
AJF0370,2010-10-05,-0.0715362513720963,file_count (z=-1.15),4,3,3,1.0,11.0,21.0,21.0
HDS0367,2010-07-27,-0.0715362513720963,file_count (z=1.07),6,5,5,1.0,5.0,17.0,17.0
EIS0041,2010-09-01,-0.0715362513720963,file_count (z=0.85),6,5,5,1.0,5.0,17.0,17.0
MOS0047,2010-01-21,-0.07148220129810223,logon_count (z=1.17),7,6,6,0.5714285714285714,7.0,4.0,4.0
EIS0041,2010-10-26,-0.07139698185926857,logon_count (z=1.48),7,6,6,0.8571428571428571,5.0,7.0,7.0
CCA0046,2010-09-29,-0.07139698185926857,unique_pcs (z=2.07),7,7,7,1.1428571428571428,5.0,5.0,5.0
BAL0044,2010-06-21,-0.07127566882686553,file_count (z=1.85),5,5,5,0.8,3.0,21.0,21.0
MPM0220,2010-03-01,-0.0712216370345492,file_count (z=-1.10),4,3,3,1.25,11.0,23.0,23.0
MOS0047,2010-02-23,-0.0712216370345492,logon_count (z=1.17),7,6,6,0.8571428571428571,6.0,5.0,5.0
BSS0369,2010-07-01,-0.07111358482176855,after_hours_ratio (z=1.16),4,4,4,1.5,11.0,11.0,11.0
GTD0219,2010-04-01,-0.07101517442001759,file_count (z=1.17),5,5,5,1.2,5.0,19.0,19.0
EIS0041,2010-02-08,-0.07101517442001759,device_connects (z=1.29),6,5,5,0.6666666666666666,6.0,16.0,16.0
AJF0370,2011-03-29,-0.07096116090319549,after_hours_ratio (z=-1.12),4,3,3,0.5,10.0,28.0,28.0
GTD0219,2010-02-16,-0.07075476812174097,device_connects (z=1.19),5,5,5,0.8,6.0,18.0,18.0
HDS0367,2010-06-29,-0.07075476812174097,file_count (z=0.92),6,5,5,1.0,5.0,16.0,16.0
AJF0370,2010-09-28,-0.07075476812174097,file_count (z=-1.82),5,4,4,0.4,12.0,16.0,16.0
AJF0370,2010-12-20,-0.07075476812174097,file_count (z=-0.89),4,3,3,1.0,11.0,23.0,23.0
IBB0359,2010-01-21,-0.07075476812174097,after_hours_ratio (z=1.15),6,5,5,1.3333333333333333,13.0,4.0,4.0
AJF0370,2010-03-25,-0.07075476812174097,file_count (z=-1.29),4,3,3,1.0,11.0,20.0,20.0
MPM0220,2010-08-25,-0.07075476812174097,file_count (z=-1.10),4,3,3,1.0,11.0,23.0,23.0
BSS0369,2010-09-03,-0.07070077287423171,device_connects (z=0.90),5,5,5,1.2,13.0,6.0,6.0
GTD0219,2010-06-09,-0.0707007728742316,after_hours_ratio (z=1.30),5,5,5,1.6,4.0,15.0,15.0
IBB0359,2010-11-30,-0.07049444990223419,after_hours_ratio (z=0.80),5,4,4,1.2,11.0,11.0,11.0
AJF0370,2010-09-30,-0.07049444990223419,after_hours_ratio (z=-1.39),5,4,4,0.4,12.0,24.0,24.0
BSS0369,2010-05-20,-0.07049444990223419,device_connects (z=-0.86),4,4,4,1.0,10.0,14.0,14.0
BAL0044,2010-04-20,-0.07035536871765036,logon_count (z=1.38),7,6,6,1.1428571428571428,4.0,6.0,6.0
AJF0370,2010-11-09,-0.07023421973170585,file_count (z=-1.15),4,3,3,1.0,10.0,21.0,21.0
BSS0369,2010-01-04,-0.0701802610042862,after_hours_ratio (z=0.61),4,4,4,1.25,12.0,13.0,13.0
BAL0044,2011-02-11,-0.0701802610042862,file_count (z=2.58),5,4,4,1.2,4.0,26.0,26.0
MSO0222,2010-12-09,-0.07012630606244641,device_connects (z=15.39),7,7,6,1.5714285714285714,2.0,1.0,1.0
AJF0370,2010-06-13,-0.07012630606244641,after_hours_ratio (z=-2.47),5,4,4,0.0,9.0,31.0,31.0
HDS0367,2011-01-05,-0.07009518558937766,logon_count (z=1.48),7,6,6,1.1428571428571428,5.0,5.0,5.0
IBB0359,2011-04-25,-0.06997407758037455,device_connects (z=0.94),6,5,5,0.6666666666666666,13.0,6.0,6.0
AJF0370,2010-01-28,-0.06997407758037455,file_count (z=-0.75),4,3,3,1.0,11.0,24.0,24.0
AJF0370,2010-08-04,-0.06997407758037455,file_count (z=-0.75),4,3,3,1.0,11.0,24.0,24.0
AJF0370,2010-10-03,-0.06997407758037455,logon_count (z=-1.22),3,3,3,1.3333333333333333,11.0,25.0,25.0
AJF0370,2011-04-05,-0.06997407758037455,file_count (z=-0.75),4,3,3,1.0,11.0,24.0,24.0
CCA0046,2010-08-19,-0.0698662004113969,unique_pcs (z=1.38),6,6,6,1.3333333333333333,5.0,8.0,8.0
HDS0367,2010-06-15,-0.0696601011864384,logon_count (z=1.48),7,6,6,0.5714285714285714,6.0,4.0,4.0
AJF0370,2010-08-31,-0.0696601011864384,after_hours_ratio (z=-1.12),4,3,3,0.5,11.0,27.0,27.0
MOS0047,2010-07-02,-0.06960618273742736,logoff_count (z=1.06),6,6,6,1.0,6.0,8.0,8.0
HDS0367,2010-07-02,-0.06960618273742736,logoff_count (z=1.41),6,6,6,1.0,6.0,8.0,8.0
BSS0369,2010-04-02,-0.06949261611150481,device_connects (z=0.90),5,5,5,0.8,13.0,9.0,9.0
AJF0370,2010-12-15,-0.06945405721622833,device_connects (z=-0.93),4,3,3,1.0,10.0,23.0,23.0
AJF0370,2010-02-20,-0.06945405721622833,file_count (z=-1.42),4,3,3,1.0,11.0,19.0,19.0
AJF0370,2010-03-24,-0.06945405721622833,device_connects (z=-0.93),4,3,3,1.0,10.0,23.0,23.0
AJF0370,2010-12-24,-0.06934625301078101,after_hours_ratio (z=-2.47),4,3,3,0.0,11.0,32.0,32.0
EIS0041,2010-06-10,-0.06919417894390101,file_count (z=0.85),6,5,5,0.8333333333333334,4.0,17.0,17.0
BSS0369,2010-08-08,-0.06919417894390101,after_hours_ratio (z=-1.06),4,4,4,0.5,12.0,16.0,16.0
AJF0370,2010-09-09,-0.06919417894390101,logon_count (z=-1.22),3,3,3,1.3333333333333333,11.0,21.0,21.0
AJF0370,2010-01-20,-0.06914029318257542,logon_count (z=-1.22),3,3,3,0.6666666666666666,11.0,31.0,31.0
CCA0046,2010-03-01,-0.06897865858030316,after_hours_ratio (z=1.47),6,6,6,1.6666666666666667,5.0,2.0,2.0
EIS0041,2011-03-21,-0.06893438857174616,after_hours_ratio (z=-1.53),6,5,5,0.3333333333333333,4.0,18.0,18.0
IBB0359,2010-01-26,-0.06893438857174616,file_count (z=0.61),5,4,4,0.8,11.0,13.0,13.0
BAL0044,2010-07-21,-0.06893438857174616,file_count (z=1.41),6,5,5,0.6666666666666666,4.0,18.0,18.0
